"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"15472","OLIVER, PA","J",17,"G",154,"H",679,5,"OLIVER","PA","FAYETTE"
"15473","PERRYOPOLIS, PA","G",447,"G",2859,"G",12202,74,"PERRYOPOLIS","PA","FAYETTE"
"15474","POINT MARION, PA","J",54,"G",266,"G",1103,17,"POINT MARION","PA","FAYETTE"
"15475","REPUBLIC, PA","J",98,"H",694,"H",2719,15,"REPUBLIC","PA","FAYETTE"
"15477","ROSCOE, PA","J",130,"J",1072,"J",4236,15,"ROSCOE","PA","WASHINGTON"
"15478","SMITHFIELD, PA","G",1914,"G",27743,"G",92940,103,"SMITHFIELD","PA","FAYETTE"
"15479","SMITHTON, PA","G",1241,"H",15038,"H",72715,39,"SMITHTON","PA","WESTMORELAND"
"15480","SMOCK, PA","H",514,"H",5552,"H",22819,28,"SMOCK","PA","FAYETTE"
"15482","STAR JUNCTION, PA","G",74,"J",292,"J",1140,10,"STAR JUNCTION","PA","FAYETTE"
"15483","STOCKDALE, PA","J",18,"J",64,"J",260,3,"STOCKDALE","PA","WASHINGTON"
"15484","ULEDI, PA","G",17,"J",86,"J",268,3,"ULEDI","PA","FAYETTE"
"15486","VANDERBILT, PA","H",103,"G",704,"H",2989,21,"VANDERBILT","PA","FAYETTE"
"15490","WHITE, PA","H",24,"H",169,"H",709,7,"WHITE","PA","FAYETTE"
"15501","SOMERSET, PA","G",8951,"G",82654,"G",332793,631,"SOMERSET","PA","SOMERSET"
"15502","HIDDEN VALLEY, PA","G",57,"G",405,"G",1610,9,"HIDDEN VALLEY","PA","SOMERSET"
"15520","ACOSTA, PA","J",30,"J",103,"J",361,3,"ACOSTA","PA","SOMERSET"
"15521","ALUM BANK, PA","G",354,"H",3986,"H",16521,35,"ALUM BANK","PA","BEDFORD"
"15522","BEDFORD, PA","G",6526,"G",60724,"G",238952,414,"BEDFORD","PA","BEDFORD"
"15530","BERLIN, PA","G",825,"G",8463,"G",34438,89,"BERLIN","PA","SOMERSET"
"15531","BOSWELL, PA","G",447,"G",3481,"G",14042,59,"BOSWELL","PA","SOMERSET"
"15532","BOYNTON, PA","G",15,"G",116,"G",617,3,"BOYNTON","PA","SOMERSET"
"15533","BREEZEWOOD, PA","G",645,"H",3483,"H",15135,31,"BREEZEWOOD","PA","BEDFORD"
"15534","BUFFALO MILLS, PA","J",6,"J",45,"J",268,6,"BUFFALO MILLS","PA","BEDFORD"
"15535","CLEARVILLE, PA","J",132,"H",1075,"H",4761,23,"CLEARVILLE","PA","BEDFORD"
"15536","CRYSTAL SPRING, PA","G",52,"H",992,"H",3788,7,"CRYSTAL SPRING","PA","FULTON"
"15537","EVERETT, PA","G",2462,"G",23401,"G",93393,199,"EVERETT","PA","BEDFORD"
"15538","FAIRHOPE, PA","J",23,"J",157,"J",660,5,"FAIRHOPE","PA","SOMERSET"
"15539","FISHERTOWN, PA","G",92,"G",765,"G",3024,16,"FISHERTOWN","PA","BEDFORD"
"15540","FORT HILL, PA","J",47,"J",329,"J",1564,5,"FORT HILL","PA","SOMERSET"
"15541","FRIEDENS, PA","J",418,"J",7641,"J",28440,58,"FRIEDENS","PA","SOMERSET"
"15542","GARRETT, PA","J",48,"H",568,"H",1978,11,"GARRETT","PA","SOMERSET"
"15545","HYNDMAN, PA","G",218,"G",1728,"G",7754,35,"HYNDMAN","PA","BEDFORD"
"15547","JENNERSTOWN, PA","H",305,"H",1895,"H",7917,25,"JENNERSTOWN","PA","SOMERSET"
"15550","MANNS CHOICE, PA","H",137,"G",1000,"H",3981,17,"MANNS CHOICE","PA","BEDFORD"
"15551","MARKLETON, PA","J",24,"J",116,"J",593,4,"MARKLETON","PA","SOMERSET"
"15552","MEYERSDALE, PA","G",870,"G",6843,"G",27911,99,"MEYERSDALE","PA","SOMERSET"
"15554","NEW PARIS, PA","G",136,"G",965,"G",4185,24,"NEW PARIS","PA","BEDFORD"
"15557","ROCKWOOD, PA","H",571,"J",6164,"H",23640,64,"ROCKWOOD","PA","SOMERSET"
"15558","SALISBURY, PA","H",121,"G",803,"G",3304,42,"SALISBURY","PA","SOMERSET"
"15559","SCHELLSBURG, PA","J",101,"H",411,"H",1701,26,"SCHELLSBURG","PA","BEDFORD"
"15560","SHANKSVILLE, PA","H",20,"G",133,"G",563,6,"SHANKSVILLE","PA","SOMERSET"
"15562","SPRINGS, PA","J",73,"H",502,"H",2747,14,"SPRINGS","PA","SOMERSET"
"15563","STOYSTOWN, PA","H",991,"H",12024,"H",45622,58,"STOYSTOWN","PA","SOMERSET"
"15601","GREENSBURG, PA","G",30219,"G",309082,"G",1212844,1756,"GREENSBURG","PA","WESTMORELAND"
"15605","GREENSBURG, PA","J",101,"H",638,"H",1992,3,"GREENSBURG","PA","WESTMORELAND"
"15610","ACME, PA","G",453,"G",5625,"G",21019,47,"ACME","PA","WESTMORELAND"
"15611","ADAMSBURG, PA","J",401,"J",2326,"H",8189,15,"ADAMSBURG","PA","WESTMORELAND"
"15612","ALVERTON, PA","J",35,"H",400,"H",1714,5,"ALVERTON","PA","WESTMORELAND"
"15613","APOLLO, PA","G",2042,"G",18969,"G",77402,212,"APOLLO","PA","WESTMORELAND"
"15616","ARMBRUST, PA","J",26,"H",89,"H",381,5,"ARMBRUST","PA","WESTMORELAND"
"15617","ARONA, PA","J",7,"H",52,"H",200,4,"ARONA","PA","WESTMORELAND"
"15618","AVONMORE, PA","G",303,"H",3327,"H",12457,51,"AVONMORE","PA","WESTMORELAND"
"15619","BOVARD, PA","J",6,"H",26,"H",86,3,"BOVARD","PA","WESTMORELAND"
"15620","BRADENVILLE, PA","H",67,"H",422,"H",1801,16,"BRADENVILLE","PA","WESTMORELAND"
"15622","CHAMPION, PA","J",1885,"J",9363,"J",21353,26,"CHAMPION","PA","WESTMORELAND"
"15623","CLARIDGE, PA","J",36,"J",184,"J",702,11,"CLARIDGE","PA","WESTMORELAND"
"15624","CRABTREE, PA","G",152,"G",849,"G",4180,14,"CRABTREE","PA","WESTMORELAND"
"15625","DARRAGH, PA","J",17,"J",159,"H",641,3,"DARRAGH","PA","WESTMORELAND"
"15626","DELMONT, PA","H",2821,"H",21570,"H",90639,162,"DELMONT","PA","WESTMORELAND"
"15627","DERRY, PA","G",552,"G",5347,"G",23038,69,"DERRY","PA","WESTMORELAND"
"15628","DONEGAL, PA","H",424,"G",2437,"G",9663,34,"DONEGAL","PA","WESTMORELAND"
"15629","EAST VANDERGRIFT, PA","G",30,"H",137,"J",541,5,"EAST VANDERGRIFT","PA","WESTMORELAND"
"15631","EVERSON, PA","H",52,"G",612,"G",1927,8,"EVERSON","PA","FAYETTE"
"15632","EXPORT, PA","G",4406,"G",57547,"G",217415,263,"EXPORT","PA","WESTMORELAND"
"15633","FORBES ROAD, PA","J",85,"J",1043,"J",4461,4,"FORBES ROAD","PA","WESTMORELAND"
"15634","GRAPEVILLE, PA","J",14,"H",98,"H",417,3,"GRAPEVILLE","PA","WESTMORELAND"
"15635","HANNASTOWN, PA","J",14,"J",135,"J",518,5,"HANNASTOWN","PA","WESTMORELAND"
"15636","HARRISON CITY, PA","H",304,"G",2190,"H",14918,62,"HARRISON CITY","PA","WESTMORELAND"
"15637","HERMINIE, PA","H",180,"H",1266,"H",4606,34,"HERMINIE","PA","WESTMORELAND"
"15639","HUNKER, PA","G",610,"H",7114,"G",31263,34,"HUNKER","PA","WESTMORELAND"
"15641","HYDE PARK, PA","G",31,"G",650,"H",2441,4,"HYDE PARK","PA","WESTMORELAND"
"15642","IRWIN, PA","G",12210,"G",112145,"G",452149,977,"IRWIN","PA","WESTMORELAND"
"15644","JEANNETTE, PA","H",3997,"H",56722,"H",211976,337,"JEANNETTE","PA","WESTMORELAND"
"15646","JONES MILLS, PA","H",523,"H",5397,"H",24691,12,"JONES MILLS","PA","WESTMORELAND"
"15647","LARIMER, PA","G",36,"H",436,"G",1908,6,"LARIMER","PA","WESTMORELAND"
"15650","LATROBE, PA","H",14724,"H",162137,"H",632403,732,"LATROBE","PA","WESTMORELAND"
"15655","LAUGHLINTOWN, PA","J",250,"H",2941,"H",13000,17,"LAUGHLINTOWN","PA","WESTMORELAND"
"15656","LEECHBURG, PA","G",2372,"G",17488,"G",68361,197,"LEECHBURG","PA","ARMSTRONG"
"15658","LIGONIER, PA","G",1867,"G",14964,"G",63701,239,"LIGONIER","PA","WESTMORELAND"
"15661","LOYALHANNA, PA","J",537,"J",6518,"J",20718,20,"LOYALHANNA","PA","WESTMORELAND"
"15663","MADISON, PA","J",553,"J",15529,"J",59101,18,"MADISON","PA","WESTMORELAND"
"15664","MAMMOTH, PA","J",39,"J",706,"J",2361,3,"MAMMOTH","PA","WESTMORELAND"
"15665","MANOR, PA","H",213,"H",1149,"H",4255,29,"MANOR","PA","WESTMORELAND"
"15666","MOUNT PLEASANT, PA","G",8188,"G",101239,"G",383985,415,"MOUNT PLEASANT","PA","WESTMORELAND"
"15668","MURRYSVILLE, PA","H",7004,"H",97087,"H",364898,467,"MURRYSVILLE","PA","WESTMORELAND"
"15670","NEW ALEXANDRIA, PA","G",634,"G",6126,"G",27533,71,"NEW ALEXANDRIA","PA","WESTMORELAND"
"15671","NEW DERRY, PA","G",79,"G",788,"G",2924,7,"NEW DERRY","PA","WESTMORELAND"
"15672","NEW STANTON, PA","H",6068,"H",64262,"H",253487,117,"NEW STANTON","PA","WESTMORELAND"
"15673","NORTH APOLLO, PA","H",281,"G",2275,"G",9522,27,"NORTH APOLLO","PA","ARMSTRONG"
"15674","NORVELT, PA","H",98,"H",871,"H",4228,12,"NORVELT","PA","WESTMORELAND"
"15675","PENN, PA","G",198,"G",2081,"G",9122,15,"PENN","PA","WESTMORELAND"
"15676","PLEASANT UNITY, PA","J",109,"H",778,"G",3740,17,"PLEASANT UNITY","PA","WESTMORELAND"
"15677","RECTOR, PA","J",101,"J",1118,"J",4159,11,"RECTOR","PA","WESTMORELAND"
"15678","RILLTON, PA","J",48,"G",589,"G",2391,10,"RILLTON","PA","WESTMORELAND"
"15679","RUFFS DALE, PA","G",540,"H",5435,"G",22738,44,"RUFFS DALE","PA","WESTMORELAND"
"15681","SALTSBURG, PA","H",859,"H",8852,"H",35490,84,"SALTSBURG","PA","INDIANA"
"15683","SCOTTDALE, PA","H",4022,"H",42666,"H",174003,151,"SCOTTDALE","PA","WESTMORELAND"
"15684","SLICKVILLE, PA","G",50,"G",191,"G",946,11,"SLICKVILLE","PA","WESTMORELAND"
"15685","SOUTHWEST, PA","J",18,"J",60,"J",367,4,"SOUTHWEST","PA","WESTMORELAND"
"15686","SPRING CHURCH, PA","G",148,"G",920,"H",3326,16,"SPRING CHURCH","PA","ARMSTRONG"
"15687","STAHLSTOWN, PA","H",176,"G",1802,"G",7514,19,"STAHLSTOWN","PA","WESTMORELAND"
"15688","TARRS, PA","G",176,"G",2785,"H",12205,9,"TARRS","PA","WESTMORELAND"
"15689","UNITED, PA","J",34,"J",186,"J",661,3,"UNITED","PA","WESTMORELAND"
"15690","VANDERGRIFT, PA","G",1109,"G",8069,"G",33394,136,"VANDERGRIFT","PA","WESTMORELAND"
"15691","WENDEL, PA","J",91,"J",1087,"J",4764,4,"WENDEL","PA","WESTMORELAND"
"15692","WESTMORELAND CITY, PA","G",60,"H",404,"G",2088,13,"WESTMORELAND CITY","PA","WESTMORELAND"
"15693","WHITNEY, PA","J",17,"G",142,"G",553,5,"WHITNEY","PA","WESTMORELAND"
"15695","WYANO, PA","G",15,"J",94,"J",326,4,"WYANO","PA","WESTMORELAND"
"15696","YOUNGSTOWN, PA","J",374,"J",4649,"J",17796,15,"YOUNGSTOWN","PA","WESTMORELAND"
"15697","YOUNGWOOD, PA","G",2007,"H",22365,"G",87293,101,"YOUNGWOOD","PA","WESTMORELAND"
"15698","YUKON, PA","H",48,"G",390,"G",1551,12,"YUKON","PA","WESTMORELAND"
"15701","INDIANA, PA","H",14984,"H",150473,"H",554316,937,"INDIANA","PA","INDIANA"
"15705","INDIANA, PA","J",345,"J",2052,"J",6807,5,"INDIANA","PA","INDIANA"
"15710","ALVERDA, PA","J",10,"G",122,"G",585,4,"ALVERDA","PA","INDIANA"
"15711","ANITA, PA","J",18,"J",80,"J",649,4,"ANITA","PA","JEFFERSON"
"15714","NORTHERN CAMBRIA, PA","H",1205,"H",7881,"H",36838,118,"NORTHERN CAMBRIA","PA","CAMBRIA"
"15715","BIG RUN, PA","H",135,"H",1482,"H",5676,12,"BIG RUN","PA","JEFFERSON"
"15716","BLACK LICK, PA","H",163,"J",3235,"J",10364,10,"BLACK LICK","PA","INDIANA"
"15717","BLAIRSVILLE, PA","G",3817,"G",43301,"G",177143,232,"BLAIRSVILLE","PA","INDIANA"
